LEXXW;GXIIW;CODI_B;FTHM;INQQ;
0.791843;0.791843;0.791843;0.791843;0.791843;
0.827883;0.827883;0.827883;0.827883;0.827883;
0.8641;0.8641;0.8641;0.8641;0.8641;
0.800498;0.800498;0.800498;0.800498;0.800498;
0.76901;0.76901;0.76901;0.76901;0.76901;
0.850172;0.850172;0.850172;0.850172;0.850172;
0.816998;0.816998;0.816998;0.816998;0.816998;
0.903577;0.903577;0.903577;0.903577;0.903577;
0.824156;0.824156;0.824156;0.824156;0.824156;
0.808721;0.808721;0.808721;0.808721;0.808721;
0.83657;0.83657;0.83657;0.83657;0.83657;
0.760225;0.760225;0.760225;0.760225;0.760225;
0.825035;0.825035;0.825035;0.825035;0.825035;
0.832961;0.832961;0.832961;0.832961;0.832961;
0.835695;0.835695;0.835695;0.835695;0.835695;
0.799772;0.799772;0.799772;0.799772;0.799772;
0.845626;0.845626;0.845626;0.845626;0.845626;
0.914659;0.914659;0.914659;0.914659;0.914659;
0.958254;0.958254;0.958254;0.958254;0.958254;
0.882663;0.882663;0.882663;0.882663;0.882663;
0.877543;0.877543;0.877543;0.877543;0.877543;
0.957716;0.957716;0.957716;0.957716;0.957716;
0.869127;0.869127;0.869127;0.869127;0.869127;
0.861802;0.861802;0.861802;0.861802;0.861802;
0.820816;0.820816;0.820816;0.820816;0.820816;
0.768535;0.768535;0.768535;0.768535;0.768535;
0.843724;0.843724;0.843724;0.843724;0.843724;
0.901299;0.901299;0.901299;0.901299;0.901299;
0.933156;0.933156;0.933156;0.933156;0.933156;
0.982266;0.982266;0.982266;0.982266;0.982266;
0.920796;0.920796;0.920796;0.920796;0.920796;
0.920806;0.920806;0.920806;0.920806;0.920806;
0.880099;0.880099;0.880099;0.880099;0.880099;
0.88582;0.88582;0.88582;0.88582;0.88582;
0.903115;0.903115;0.903115;0.903115;0.903115;
0.98292;0.98292;0.98292;0.98292;0.98292;
1.01321;1.01321;1.01321;1.01321;1.01321;
0.949555;0.949555;0.949555;0.949555;0.949555;
0.870349;0.870349;0.870349;0.870349;0.870349;
0.904401;0.904401;0.904401;0.904401;0.904401;
0.934332;0.934332;0.934332;0.934332;0.934332;
0.975322;0.975322;0.975322;0.975322;0.975322;
0.885285;0.885285;0.885285;0.885285;0.885285;
0.801127;0.801127;0.801127;0.801127;0.801127;
0.79356;0.79356;0.79356;0.79356;0.79356;
0.776808;0.776808;0.776808;0.776808;0.776808;
0.826775;0.826775;0.826775;0.826775;0.826775;
0.90676;0.90676;0.90676;0.90676;0.90676;
0.980718;0.980718;0.980718;0.980718;0.980718;
0.940078;0.940078;0.940078;0.940078;0.940078;
0.858932;0.858932;0.858932;0.858932;0.858932;
0.787141;0.787141;0.787141;0.787141;0.787141;
0.856346;0.856346;0.856346;0.856346;0.856346;
0.878243;0.878243;0.878243;0.878243;0.878243;
0.923377;0.923377;0.923377;0.923377;0.923377;
0.864773;0.864773;0.864773;0.864773;0.864773;
0.925274;0.925274;0.925274;0.925274;0.925274;
0.851103;0.851103;0.851103;0.851103;0.851103;
0.77913;0.77913;0.77913;0.77913;0.77913;
0.836098;0.836098;0.836098;0.836098;0.836098;
0.769059;0.769059;0.769059;0.769059;0.769059;
0.774679;0.774679;0.774679;0.774679;0.774679;
0.710177;0.710177;0.710177;0.710177;0.710177;
0.755976;0.755976;0.755976;0.755976;0.755976;
0.693879;0.693879;0.693879;0.693879;0.693879;
0.757224;0.757224;0.757224;0.757224;0.757224;
0.758783;0.758783;0.758783;0.758783;0.758783;
0.798503;0.798503;0.798503;0.798503;0.798503;
0.788146;0.788146;0.788146;0.788146;0.788146;
0.714935;0.714935;0.714935;0.714935;0.714935;
0.674294;0.674294;0.674294;0.674294;0.674294;
0.709618;0.709618;0.709618;0.709618;0.709618;
0.729431;0.729431;0.729431;0.729431;0.729431;
0.805274;0.805274;0.805274;0.805274;0.805274;
0.812416;0.812416;0.812416;0.812416;0.812416;
0.739365;0.739365;0.739365;0.739365;0.739365;
0.758821;0.758821;0.758821;0.758821;0.758821;
0.690417;0.690417;0.690417;0.690417;0.690417;
0.655684;0.655684;0.655684;0.655684;0.655684;
0.759282;0.759282;0.759282;0.759282;0.759282;
0.727263;0.727263;0.727263;0.727263;0.727263;
0.66271;0.66271;0.66271;0.66271;0.66271;
0.61195;0.61195;0.61195;0.61195;0.61195;
0.623124;0.623124;0.623124;0.623124;0.623124;
0.659957;0.659957;0.659957;0.659957;0.659957;
0.622271;0.622271;0.622271;0.622271;0.622271;
0.722929;0.722929;0.722929;0.722929;0.722929;
0.711063;0.711063;0.711063;0.711063;0.711063;
0.672612;0.672612;0.672612;0.672612;0.672612;
0.645524;0.645524;0.645524;0.645524;0.645524;
0.690696;0.690696;0.690696;0.690696;0.690696;
0.630341;0.630341;0.630341;0.630341;0.630341;
0.583814;0.583814;0.583814;0.583814;0.583814;
0.573591;0.573591;0.573591;0.573591;0.573591;
0.528385;0.528385;0.528385;0.528385;0.528385;
0.517828;0.517828;0.517828;0.517828;0.517828;
0.546492;0.546492;0.546492;0.546492;0.546492;
0.581035;0.581035;0.581035;0.581035;0.581035;
0.636553;0.636553;0.636553;0.636553;0.636553;
0.589694;0.589694;0.589694;0.589694;0.589694;
0.701879;0.701879;0.701879;0.701879;0.701879;
0.794473;0.794473;0.794473;0.794473;0.794473;
0.766217;0.766217;0.766217;0.766217;0.766217;
0.69491;0.69491;0.69491;0.69491;0.69491;
0.781974;0.781974;0.781974;0.781974;0.781974;
0.752821;0.752821;0.752821;0.752821;0.752821;
0.840761;0.840761;0.840761;0.840761;0.840761;
0.853758;0.853758;0.853758;0.853758;0.853758;
0.913095;0.913095;0.913095;0.913095;0.913095;
0.844488;0.844488;0.844488;0.844488;0.844488;
0.793034;0.793034;0.793034;0.793034;0.793034;
0.824469;0.824469;0.824469;0.824469;0.824469;
0.907107;0.907107;0.907107;0.907107;0.907107;
0.830282;0.830282;0.830282;0.830282;0.830282;
0.790872;0.790872;0.790872;0.790872;0.790872;
0.842467;0.842467;0.842467;0.842467;0.842467;
0.813501;0.813501;0.813501;0.813501;0.813501;
0.741054;0.741054;0.741054;0.741054;0.741054;
0.712421;0.712421;0.712421;0.712421;0.712421;
0.686422;0.686422;0.686422;0.686422;0.686422;
0.673429;0.673429;0.673429;0.673429;0.673429;
0.614722;0.614722;0.614722;0.614722;0.614722;
0.690157;0.690157;0.690157;0.690157;0.690157;
0.66079;0.66079;0.66079;0.66079;0.66079;
0.630679;0.630679;0.630679;0.630679;0.630679;
0.717261;0.717261;0.717261;0.717261;0.717261;
0.726045;0.726045;0.726045;0.726045;0.726045;
0.822972;0.822972;0.822972;0.822972;0.822972;
0.878596;0.878596;0.878596;0.878596;0.878596;
0.906077;0.906077;0.906077;0.906077;0.906077;
0.831282;0.831282;0.831282;0.831282;0.831282;
0.759641;0.759641;0.759641;0.759641;0.759641;
0.858026;0.858026;0.858026;0.858026;0.858026;
0.881058;0.881058;0.881058;0.881058;0.881058;
0.942926;0.942926;0.942926;0.942926;0.942926;
0.880754;0.880754;0.880754;0.880754;0.880754;
0.893535;0.893535;0.893535;0.893535;0.893535;
0.935229;0.935229;0.935229;0.935229;0.935229;
0.978636;0.978636;0.978636;0.978636;0.978636;
0.922668;0.922668;0.922668;0.922668;0.922668;
0.952996;0.952996;0.952996;0.952996;0.952996;
0.918168;0.918168;0.918168;0.918168;0.918168;
0.832999;0.832999;0.832999;0.832999;0.832999;
0.814992;0.814992;0.814992;0.814992;0.814992;
0.834291;0.834291;0.834291;0.834291;0.834291;
0.768395;0.768395;0.768395;0.768395;0.768395;
0.794602;0.794602;0.794602;0.794602;0.794602;
0.791586;0.791586;0.791586;0.791586;0.791586;
0.793843;0.793843;0.793843;0.793843;0.793843;
0.790026;0.790026;0.790026;0.790026;0.790026;
0.717782;0.717782;0.717782;0.717782;0.717782;
0.676547;0.676547;0.676547;0.676547;0.676547;
0.723608;0.723608;0.723608;0.723608;0.723608;
0.670873;0.670873;0.670873;0.670873;0.670873;
0.74647;0.74647;0.74647;0.74647;0.74647;
0.713763;0.713763;0.713763;0.713763;0.713763;
0.721861;0.721861;0.721861;0.721861;0.721861;
0.764984;0.764984;0.764984;0.764984;0.764984;
0.715514;0.715514;0.715514;0.715514;0.715514;
0.789836;0.789836;0.789836;0.789836;0.789836;
0.728843;0.728843;0.728843;0.728843;0.728843;
0.667118;0.667118;0.667118;0.667118;0.667118;
0.750033;0.750033;0.750033;0.750033;0.750033;
0.687951;0.687951;0.687951;0.687951;0.687951;
0.68741;0.68741;0.68741;0.68741;0.68741;
0.625814;0.625814;0.625814;0.625814;0.625814;
0.675196;0.675196;0.675196;0.675196;0.675196;
0.737711;0.737711;0.737711;0.737711;0.737711;
0.834302;0.834302;0.834302;0.834302;0.834302;
0.761067;0.761067;0.761067;0.761067;0.761067;
0.774139;0.774139;0.774139;0.774139;0.774139;
0.715495;0.715495;0.715495;0.715495;0.715495;
0.801619;0.801619;0.801619;0.801619;0.801619;
0.771848;0.771848;0.771848;0.771848;0.771848;
0.79871;0.79871;0.79871;0.79871;0.79871;
0.771086;0.771086;0.771086;0.771086;0.771086;
0.830664;0.830664;0.830664;0.830664;0.830664;
0.786076;0.786076;0.786076;0.786076;0.786076;
0.74252;0.74252;0.74252;0.74252;0.74252;
0.770901;0.770901;0.770901;0.770901;0.770901;
0.731843;0.731843;0.731843;0.731843;0.731843;
0.688084;0.688084;0.688084;0.688084;0.688084;
0.6526;0.6526;0.6526;0.6526;0.6526;
0.67225;0.67225;0.67225;0.67225;0.67225;
0.641242;0.641242;0.641242;0.641242;0.641242;
0.585803;0.585803;0.585803;0.585803;0.585803;
0.550695;0.550695;0.550695;0.550695;0.550695;
0.502707;0.502707;0.502707;0.502707;0.502707;
0.549773;0.549773;0.549773;0.549773;0.549773;
0.511545;0.511545;0.511545;0.511545;0.511545;
0.471459;0.471459;0.471459;0.471459;0.471459;
0.597672;0.597672;0.597672;0.597672;0.597672;
0.615561;0.615561;0.615561;0.615561;0.615561;
0.684349;0.684349;0.684349;0.684349;0.684349;
0.706725;0.706725;0.706725;0.706725;0.706725;
0.757958;0.757958;0.757958;0.757958;0.757958;
0.693544;0.693544;0.693544;0.693544;0.693544;
0.636114;0.636114;0.636114;0.636114;0.636114;
0.580576;0.580576;0.580576;0.580576;0.580576;
0.535571;0.535571;0.535571;0.535571;0.535571;
0.537003;0.537003;0.537003;0.537003;0.537003;
0.595002;0.595002;0.595002;0.595002;0.595002;
0.57491;0.57491;0.57491;0.57491;0.57491;
0.584864;0.584864;0.584864;0.584864;0.584864;
0.607976;0.607976;0.607976;0.607976;0.607976;
0.62652;0.62652;0.62652;0.62652;0.62652;
0.642684;0.642684;0.642684;0.642684;0.642684;
0.657694;0.657694;0.657694;0.657694;0.657694;
0.762543;0.762543;0.762543;0.762543;0.762543;
0.771778;0.771778;0.771778;0.771778;0.771778;
0.702484;0.702484;0.702484;0.702484;0.702484;
0.690581;0.690581;0.690581;0.690581;0.690581;
0.63335;0.63335;0.63335;0.63335;0.63335;
0.721195;0.721195;0.721195;0.721195;0.721195;
0.794302;0.794302;0.794302;0.794302;0.794302;
0.721731;0.721731;0.721731;0.721731;0.721731;
0.71727;0.71727;0.71727;0.71727;0.71727;
0.729256;0.729256;0.729256;0.729256;0.729256;
0.707761;0.707761;0.707761;0.707761;0.707761;
0.747245;0.747245;0.747245;0.747245;0.747245;
0.832998;0.832998;0.832998;0.832998;0.832998;
0.911367;0.911367;0.911367;0.911367;0.911367;
0.951571;0.951571;0.951571;0.951571;0.951571;
0.920788;0.920788;0.920788;0.920788;0.920788;
0.841631;0.841631;0.841631;0.841631;0.841631;
0.858542;0.858542;0.858542;0.858542;0.858542;
0.790223;0.790223;0.790223;0.790223;0.790223;
0.874346;0.874346;0.874346;0.874346;0.874346;
0.883618;0.883618;0.883618;0.883618;0.883618;
0.897717;0.897717;0.897717;0.897717;0.897717;
0.876657;0.876657;0.876657;0.876657;0.876657;
0.82948;0.82948;0.82948;0.82948;0.82948;
0.82144;0.82144;0.82144;0.82144;0.82144;
0.766657;0.766657;0.766657;0.766657;0.766657;
0.707645;0.707645;0.707645;0.707645;0.707645;
0.734673;0.734673;0.734673;0.734673;0.734673;
0.746153;0.746153;0.746153;0.746153;0.746153;
0.774832;0.774832;0.774832;0.774832;0.774832;
0.789653;0.789653;0.789653;0.789653;0.789653;
0.872569;0.872569;0.872569;0.872569;0.872569;
0.913385;0.913385;0.913385;0.913385;0.913385;
0.865045;0.865045;0.865045;0.865045;0.865045;
0.807301;0.807301;0.807301;0.807301;0.807301;
0.878503;0.878503;0.878503;0.878503;0.878503;
0.803525;0.803525;0.803525;0.803525;0.803525;
0.81267;0.81267;0.81267;0.81267;0.81267;
0.784285;0.784285;0.784285;0.784285;0.784285;
0.810243;0.810243;0.810243;0.810243;0.810243;
0.87448;0.87448;0.87448;0.87448;0.87448;
0.863145;0.863145;0.863145;0.863145;0.863145;
0.866546;0.866546;0.866546;0.866546;0.866546;
0.784823;0.784823;0.784823;0.784823;0.784823;
0.837084;0.837084;0.837084;0.837084;0.837084;
0.887367;0.887367;0.887367;0.887367;0.887367;
0.966632;0.966632;0.966632;0.966632;0.966632;
1.01932;1.01932;1.01932;1.01932;1.01932;
1.06881;1.06881;1.06881;1.06881;1.06881;
1.10709;1.10709;1.10709;1.10709;1.10709;
1.1446;1.1446;1.1446;1.1446;1.1446;
1.20685;1.20685;1.20685;1.20685;1.20685;
1.09469;1.09469;1.09469;1.09469;1.09469;
1.12108;1.12108;1.12108;1.12108;1.12108;
1.03308;1.03308;1.03308;1.03308;1.03308;
0.97674;0.97674;0.97674;0.97674;0.97674;
0.961557;0.961557;0.961557;0.961557;0.961557;
0.922201;0.922201;0.922201;0.922201;0.922201;
0.848536;0.848536;0.848536;0.848536;0.848536;
0.932785;0.932785;0.932785;0.932785;0.932785;
0.888709;0.888709;0.888709;0.888709;0.888709;
0.95224;0.95224;0.95224;0.95224;0.95224;
0.962178;0.962178;0.962178;0.962178;0.962178;
0.886362;0.886362;0.886362;0.886362;0.886362;
0.892009;0.892009;0.892009;0.892009;0.892009;
0.843766;0.843766;0.843766;0.843766;0.843766;
0.934087;0.934087;0.934087;0.934087;0.934087;
0.876262;0.876262;0.876262;0.876262;0.876262;
0.887737;0.887737;0.887737;0.887737;0.887737;
0.969149;0.969149;0.969149;0.969149;0.969149;
0.88062;0.88062;0.88062;0.88062;0.88062;
0.867565;0.867565;0.867565;0.867565;0.867565;
0.811337;0.811337;0.811337;0.811337;0.811337;
0.847198;0.847198;0.847198;0.847198;0.847198;
0.905338;0.905338;0.905338;0.905338;0.905338;
0.968757;0.968757;0.968757;0.968757;0.968757;
0.883682;0.883682;0.883682;0.883682;0.883682;
0.856643;0.856643;0.856643;0.856643;0.856643;
0.783789;0.783789;0.783789;0.783789;0.783789;
0.748535;0.748535;0.748535;0.748535;0.748535;
0.734288;0.734288;0.734288;0.734288;0.734288;
0.748362;0.748362;0.748362;0.748362;0.748362;
0.768239;0.768239;0.768239;0.768239;0.768239;
0.705342;0.705342;0.705342;0.705342;0.705342;
0.752445;0.752445;0.752445;0.752445;0.752445;
0.681103;0.681103;0.681103;0.681103;0.681103;
0.619661;0.619661;0.619661;0.619661;0.619661;
0.603927;0.603927;0.603927;0.603927;0.603927;
0.561;0.561;0.561;0.561;0.561;
0.52431;0.52431;0.52431;0.52431;0.52431;
0.505337;0.505337;0.505337;0.505337;0.505337;
0.465657;0.465657;0.465657;0.465657;0.465657;
0.458917;0.458917;0.458917;0.458917;0.458917;
0.450025;0.450025;0.450025;0.450025;0.450025;
0.49934;0.49934;0.49934;0.49934;0.49934;
0.616829;0.616829;0.616829;0.616829;0.616829;
0.656191;0.656191;0.656191;0.656191;0.656191;
0.618259;0.618259;0.618259;0.618259;0.618259;
0.560904;0.560904;0.560904;0.560904;0.560904;
0.618497;0.618497;0.618497;0.618497;0.618497;
0.668778;0.668778;0.668778;0.668778;0.668778;
0.731902;0.731902;0.731902;0.731902;0.731902;
0.69931;0.69931;0.69931;0.69931;0.69931;
0.640517;0.640517;0.640517;0.640517;0.640517;
0.728099;0.728099;0.728099;0.728099;0.728099;
0.706102;0.706102;0.706102;0.706102;0.706102;
0.75883;0.75883;0.75883;0.75883;0.75883;
0.712617;0.712617;0.712617;0.712617;0.712617;
0.80662;0.80662;0.80662;0.80662;0.80662;
0.850878;0.850878;0.850878;0.850878;0.850878;
0.772742;0.772742;0.772742;0.772742;0.772742;
0.864314;0.864314;0.864314;0.864314;0.864314;
0.934005;0.934005;0.934005;0.934005;0.934005;
0.863047;0.863047;0.863047;0.863047;0.863047;
0.944588;0.944588;0.944588;0.944588;0.944588;
0.976089;0.976089;0.976089;0.976089;0.976089;
1.01041;1.01041;1.01041;1.01041;1.01041;
1.04743;1.04743;1.04743;1.04743;1.04743;
0.998992;0.998992;0.998992;0.998992;0.998992;
0.941612;0.941612;0.941612;0.941612;0.941612;
0.875865;0.875865;0.875865;0.875865;0.875865;
0.89946;0.89946;0.89946;0.89946;0.89946;
0.823005;0.823005;0.823005;0.823005;0.823005;
0.848227;0.848227;0.848227;0.848227;0.848227;
0.82794;0.82794;0.82794;0.82794;0.82794;
0.778209;0.778209;0.778209;0.778209;0.778209;
0.777381;0.777381;0.777381;0.777381;0.777381;
0.850933;0.850933;0.850933;0.850933;0.850933;
0.786621;0.786621;0.786621;0.786621;0.786621;
0.773901;0.773901;0.773901;0.773901;0.773901;
0.814657;0.814657;0.814657;0.814657;0.814657;
0.788096;0.788096;0.788096;0.788096;0.788096;
0.746852;0.746852;0.746852;0.746852;0.746852;
0.681291;0.681291;0.681291;0.681291;0.681291;
0.711685;0.711685;0.711685;0.711685;0.711685;
0.65229;0.65229;0.65229;0.65229;0.65229;
0.711161;0.711161;0.711161;0.711161;0.711161;
0.644348;0.644348;0.644348;0.644348;0.644348;
0.603433;0.603433;0.603433;0.603433;0.603433;
0.580343;0.580343;0.580343;0.580343;0.580343;
0.678005;0.678005;0.678005;0.678005;0.678005;
0.614254;0.614254;0.614254;0.614254;0.614254;
0.702333;0.702333;0.702333;0.702333;0.702333;
0.689335;0.689335;0.689335;0.689335;0.689335;
0.632164;0.632164;0.632164;0.632164;0.632164;
0.655314;0.655314;0.655314;0.655314;0.655314;
0.594158;0.594158;0.594158;0.594158;0.594158;
0.640383;0.640383;0.640383;0.640383;0.640383;
0.733032;0.733032;0.733032;0.733032;0.733032;
0.699947;0.699947;0.699947;0.699947;0.699947;
0.702588;0.702588;0.702588;0.702588;0.702588;
0.638195;0.638195;0.638195;0.638195;0.638195;
0.615955;0.615955;0.615955;0.615955;0.615955;
0.668213;0.668213;0.668213;0.668213;0.668213;
0.756087;0.756087;0.756087;0.756087;0.756087;
0.832867;0.832867;0.832867;0.832867;0.832867;
0.917459;0.917459;0.917459;0.917459;0.917459;
0.893922;0.893922;0.893922;0.893922;0.893922;
0.819457;0.819457;0.819457;0.819457;0.819457;
0.863748;0.863748;0.863748;0.863748;0.863748;
0.922314;0.922314;0.922314;0.922314;0.922314;
0.951847;0.951847;0.951847;0.951847;0.951847;
0.970012;0.970012;0.970012;0.970012;0.970012;
0.991784;0.991784;0.991784;0.991784;0.991784;
0.982423;0.982423;0.982423;0.982423;0.982423;
0.921622;0.921622;0.921622;0.921622;0.921622;
0.9749;0.9749;0.9749;0.9749;0.9749;
1.03059;1.03059;1.03059;1.03059;1.03059;
1.07308;1.07308;1.07308;1.07308;1.07308;
1.08154;1.08154;1.08154;1.08154;1.08154;
0.985137;0.985137;0.985137;0.985137;0.985137;
1.04798;1.04798;1.04798;1.04798;1.04798;
1.0251;1.0251;1.0251;1.0251;1.0251;
0.946904;0.946904;0.946904;0.946904;0.946904;
0.952637;0.952637;0.952637;0.952637;0.952637;
0.863716;0.863716;0.863716;0.863716;0.863716;
0.786116;0.786116;0.786116;0.786116;0.786116;
0.784913;0.784913;0.784913;0.784913;0.784913;
0.748712;0.748712;0.748712;0.748712;0.748712;
0.761926;0.761926;0.761926;0.761926;0.761926;
0.731686;0.731686;0.731686;0.731686;0.731686;
0.753117;0.753117;0.753117;0.753117;0.753117;
0.730835;0.730835;0.730835;0.730835;0.730835;
0.816673;0.816673;0.816673;0.816673;0.816673;
0.84826;0.84826;0.84826;0.84826;0.84826;
0.867706;0.867706;0.867706;0.867706;0.867706;
0.852578;0.852578;0.852578;0.852578;0.852578;
0.866252;0.866252;0.866252;0.866252;0.866252;
0.919861;0.919861;0.919861;0.919861;0.919861;
0.83681;0.83681;0.83681;0.83681;0.83681;
0.771812;0.771812;0.771812;0.771812;0.771812;
0.741799;0.741799;0.741799;0.741799;0.741799;
0.678656;0.678656;0.678656;0.678656;0.678656;
0.776146;0.776146;0.776146;0.776146;0.776146;
0.785472;0.785472;0.785472;0.785472;0.785472;
0.776954;0.776954;0.776954;0.776954;0.776954;
0.755362;0.755362;0.755362;0.755362;0.755362;
0.713617;0.713617;0.713617;0.713617;0.713617;
0.734883;0.734883;0.734883;0.734883;0.734883;
0.835847;0.835847;0.835847;0.835847;0.835847;
0.868377;0.868377;0.868377;0.868377;0.868377;
0.904008;0.904008;0.904008;0.904008;0.904008;
0.874578;0.874578;0.874578;0.874578;0.874578;
0.893717;0.893717;0.893717;0.893717;0.893717;
0.857728;0.857728;0.857728;0.857728;0.857728;
0.856161;0.856161;0.856161;0.856161;0.856161;
0.894247;0.894247;0.894247;0.894247;0.894247;
0.850251;0.850251;0.850251;0.850251;0.850251;
0.781536;0.781536;0.781536;0.781536;0.781536;
0.739103;0.739103;0.739103;0.739103;0.739103;
0.820835;0.820835;0.820835;0.820835;0.820835;
0.757745;0.757745;0.757745;0.757745;0.757745;
0.803982;0.803982;0.803982;0.803982;0.803982;
0.812265;0.812265;0.812265;0.812265;0.812265;
0.850349;0.850349;0.850349;0.850349;0.850349;
0.890308;0.890308;0.890308;0.890308;0.890308;
0.916254;0.916254;0.916254;0.916254;0.916254;
0.851254;0.851254;0.851254;0.851254;0.851254;
0.788558;0.788558;0.788558;0.788558;0.788558;
0.883682;0.883682;0.883682;0.883682;0.883682;
0.805428;0.805428;0.805428;0.805428;0.805428;
0.732231;0.732231;0.732231;0.732231;0.732231;
0.821385;0.821385;0.821385;0.821385;0.821385;
0.911222;0.911222;0.911222;0.911222;0.911222;
0.893398;0.893398;0.893398;0.893398;0.893398;
0.818632;0.818632;0.818632;0.818632;0.818632;
0.75901;0.75901;0.75901;0.75901;0.75901;
0.711904;0.711904;0.711904;0.711904;0.711904;
0.653427;0.653427;0.653427;0.653427;0.653427;
0.601703;0.601703;0.601703;0.601703;0.601703;
0.554001;0.554001;0.554001;0.554001;0.554001;
0.596405;0.596405;0.596405;0.596405;0.596405;
0.695879;0.695879;0.695879;0.695879;0.695879;
0.67584;0.67584;0.67584;0.67584;0.67584;
0.666661;0.666661;0.666661;0.666661;0.666661;
0.648938;0.648938;0.648938;0.648938;0.648938;
0.596235;0.596235;0.596235;0.596235;0.596235;
0.556938;0.556938;0.556938;0.556938;0.556938;
0.662309;0.662309;0.662309;0.662309;0.662309;
0.60695;0.60695;0.60695;0.60695;0.60695;
0.694463;0.694463;0.694463;0.694463;0.694463;
0.685675;0.685675;0.685675;0.685675;0.685675;
0.631845;0.631845;0.631845;0.631845;0.631845;
0.706168;0.706168;0.706168;0.706168;0.706168;
0.721783;0.721783;0.721783;0.721783;0.721783;
0.657185;0.657185;0.657185;0.657185;0.657185;
0.621723;0.621723;0.621723;0.621723;0.621723;
0.569781;0.569781;0.569781;0.569781;0.569781;
0.667887;0.667887;0.667887;0.667887;0.667887;
0.653781;0.653781;0.653781;0.653781;0.653781;
