Radial_Acceleration;Radial_Velocity;Radial_Demodulation;Axial_Acceleration;Axial_Velocity;Axial_Demodulation
0.002042;0.003187;0.004974;0.002042;0.003187;0.004974
0.000664;0.001036;0.001615;0.000664;0.001036;0.001615
0.001647;0.002565;0.003995;0.001647;0.002565;0.003995
0.002626;0.004086;0.006357;0.002626;0.004086;0.006357
0.003674;0.005711;0.008878;0.003674;0.005711;0.008878
0.002885;0.004481;0.006960;0.002885;0.004481;0.006960
0.002528;0.003923;0.006087;0.002528;0.003923;0.006087
0.002100;0.003255;0.005047;0.002100;0.003255;0.005047
0.001563;0.002421;0.003750;0.001563;0.002421;0.003750
0.001529;0.002365;0.003660;0.001529;0.002365;0.003660
0.001706;0.002637;0.004077;0.001706;0.002637;0.004077
0.002227;0.003440;0.005312;0.002227;0.003440;0.005312
0.002191;0.003381;0.005217;0.002191;0.003381;0.005217
0.001273;0.001963;0.003026;0.001273;0.001963;0.003026
0.001248;0.001921;0.002958;0.001248;0.001921;0.002958
0.001988;0.003059;0.004706;0.001988;0.003059;0.004706
0.001720;0.002644;0.004066;0.001720;0.002644;0.004066
0.000846;0.001299;0.001995;0.000846;0.001299;0.001995
0.001070;0.001641;0.002518;0.001070;0.001641;0.002518
0.001901;0.002914;0.004466;0.001901;0.002914;0.004466
0.002169;0.003323;0.005089;0.002169;0.003323;0.005089
0.001468;0.002246;0.003437;0.001468;0.002246;0.003437
0.001281;0.001958;0.002993;0.001281;0.001958;0.002993
0.001119;0.001708;0.002609;0.001119;0.001708;0.002609
0.002347;0.003582;0.005466;0.002347;0.003582;0.005466
0.000926;0.001412;0.002153;0.000926;0.001412;0.002153
0.001403;0.002136;0.003254;0.001403;0.002136;0.003254
0.001406;0.002139;0.003255;0.001406;0.002139;0.003255
0.000841;0.001279;0.001945;0.000841;0.001279;0.001945
0.002009;0.003051;0.004634;0.002009;0.003051;0.004634
0.002987;0.004532;0.006878;0.002987;0.004532;0.006878
0.003471;0.005263;0.007979;0.003471;0.005263;0.007979
0.002982;0.004517;0.006843;0.002982;0.004517;0.006843
0.002453;0.003713;0.005620;0.002453;0.003713;0.005620
0.002675;0.004045;0.006116;0.002675;0.004045;0.006116
0.003697;0.005585;0.008436;0.003697;0.005585;0.008436
0.004284;0.006466;0.009759;0.004284;0.006466;0.009759
0.002975;0.004488;0.006768;0.002975;0.004488;0.006768
0.001789;0.002695;0.004060;0.001789;0.002695;0.004060
0.001649;0.002482;0.003737;0.001649;0.002482;0.003737
0.001262;0.001897;0.002852;0.001262;0.001897;0.002852
0.001665;0.002502;0.003759;0.001665;0.002502;0.003759
0.001245;0.001869;0.002806;0.001245;0.001869;0.002806
0.000585;0.000877;0.001314;0.000585;0.000877;0.001314
0.001777;0.002663;0.003990;0.001777;0.002663;0.003990
0.001717;0.002570;0.003847;0.001717;0.002570;0.003847
0.002499;0.003738;0.005591;0.002499;0.003738;0.005591
0.003027;0.004524;0.006760;0.003027;0.004524;0.006760
0.001069;0.001595;0.002381;0.001069;0.001595;0.002381
0.002387;0.003561;0.005311;0.002387;0.003561;0.005311
0.003102;0.004623;0.006889;0.003102;0.004623;0.006889
0.003498;0.005208;0.007755;0.003498;0.005208;0.007755
0.004205;0.006254;0.009304;0.004205;0.006254;0.009304
0.001851;0.002751;0.004089;0.001851;0.002751;0.004089
0.002406;0.003573;0.005305;0.002406;0.003573;0.005305
0.004101;0.006083;0.009024;0.004101;0.006083;0.009024
0.004054;0.006009;0.008907;0.004054;0.006009;0.008907
0.002480;0.003674;0.005442;0.002480;0.003674;0.005442
0.004038;0.005973;0.008837;0.004038;0.005973;0.008837
0.005183;0.007662;0.011326;0.005183;0.007662;0.011326
0.004491;0.006634;0.009799;0.004491;0.006634;0.009799
0.003691;0.005447;0.008038;0.003691;0.005447;0.008038
0.003175;0.004681;0.006901;0.003175;0.004681;0.006901
0.004001;0.005893;0.008679;0.004001;0.005893;0.008679
0.005351;0.007875;0.011590;0.005351;0.007875;0.011590
0.004355;0.006404;0.009418;0.004355;0.006404;0.009418
0.002915;0.004283;0.006292;0.002915;0.004283;0.006292
0.002873;0.004217;0.006191;0.002873;0.004217;0.006191
0.001628;0.002387;0.003500;0.001628;0.002387;0.003500
0.002280;0.003340;0.004894;0.002280;0.003340;0.004894
0.002196;0.003214;0.004705;0.002196;0.003214;0.004705
0.004260;0.006231;0.009115;0.004260;0.006231;0.009115
0.001833;0.002679;0.003915;0.001833;0.002679;0.003915
0.002147;0.003134;0.004576;0.002147;0.003134;0.004576
0.001748;0.002550;0.003720;0.001748;0.002550;0.003720
0.001676;0.002443;0.003561;0.001676;0.002443;0.003561
0.003232;0.004706;0.006853;0.003232;0.004706;0.006853
0.003572;0.005197;0.007560;0.003572;0.005197;0.007560
0.001483;0.002156;0.003135;0.001483;0.002156;0.003135
0.001692;0.002457;0.003569;0.001692;0.002457;0.003569
0.001828;0.002653;0.003850;0.001828;0.002653;0.003850
0.001486;0.002155;0.003124;0.001486;0.002155;0.003124
0.001125;0.001630;0.002361;0.001125;0.001630;0.002361
0.001821;0.002635;0.003813;0.001821;0.002635;0.003813
0.002629;0.003802;0.005497;0.002629;0.003802;0.005497
0.001587;0.002294;0.003315;0.001587;0.002294;0.003315
0.000774;0.001117;0.001613;0.000774;0.001117;0.001613
0.001058;0.001526;0.002201;0.001058;0.001526;0.002201
0.001364;0.001966;0.002832;0.001364;0.001966;0.002832
0.002250;0.003239;0.004663;0.002250;0.003239;0.004663
0.002935;0.004222;0.006073;0.002935;0.004222;0.006073
0.002415;0.003470;0.004988;0.002415;0.003470;0.004988
0.002308;0.003314;0.004759;0.002308;0.003314;0.004759
0.001865;0.002676;0.003840;0.001865;0.002676;0.003840
0.001030;0.001476;0.002117;0.001030;0.001476;0.002117
0.000556;0.000796;0.001140;0.000556;0.000796;0.001140
0.000961;0.001375;0.001968;0.000961;0.001375;0.001968
0.000729;0.001042;0.001490;0.000729;0.001042;0.001490
0.000921;0.001316;0.001880;0.000921;0.001316;0.001880
0.001517;0.002165;0.003090;0.001517;0.002165;0.003090
0.000854;0.001218;0.001737;0.000854;0.001218;0.001737
0.003403;0.004848;0.006908;0.003403;0.004848;0.006908
0.002781;0.003959;0.005636;0.002781;0.003959;0.005636
0.002866;0.004077;0.005799;0.002866;0.004077;0.005799
0.002166;0.003078;0.004375;0.002166;0.003078;0.004375
0.001067;0.001516;0.002153;0.001067;0.001516;0.002153
0.003051;0.004328;0.006140;0.003051;0.004328;0.006140
0.002725;0.003863;0.005476;0.002725;0.003863;0.005476
0.001562;0.002212;0.003134;0.001562;0.002212;0.003134
0.001022;0.001446;0.002047;0.001022;0.001446;0.002047
0.001871;0.002645;0.003739;0.001871;0.002645;0.003739
0.002452;0.003464;0.004894;0.002452;0.003464;0.004894
0.001388;0.001959;0.002767;0.001388;0.001959;0.002767
0.000331;0.000467;0.000659;0.000331;0.000467;0.000659
0.001363;0.001920;0.002705;0.001363;0.001920;0.002705
0.002170;0.003056;0.004303;0.002170;0.003056;0.004303
0.001736;0.002442;0.003434;0.001736;0.002442;0.003434
0.002736;0.003846;0.005405;0.002736;0.003846;0.005405
0.003484;0.004892;0.006871;0.003484;0.004892;0.006871
0.004062;0.005699;0.007996;0.004062;0.005699;0.007996
0.004439;0.006223;0.008725;0.004439;0.006223;0.008725
0.003472;0.004865;0.006815;0.003472;0.004865;0.006815
0.000699;0.000979;0.001370;0.000699;0.000979;0.001370
0.001960;0.002740;0.003832;0.001960;0.002740;0.003832
0.002263;0.003163;0.004419;0.002263;0.003163;0.004419
0.002431;0.003394;0.004738;0.002431;0.003394;0.004738
0.001474;0.002057;0.002869;0.001474;0.002057;0.002869
0.006001;0.008363;0.011655;0.006001;0.008363;0.011655
0.007397;0.010300;0.014344;0.007397;0.010300;0.014344
0.005801;0.008072;0.011232;0.005801;0.008072;0.011232
0.004473;0.006219;0.008646;0.004473;0.006219;0.008646
0.004749;0.006597;0.009164;0.004749;0.006597;0.009164
0.004025;0.005586;0.007754;0.004025;0.005586;0.007754
0.001365;0.001894;0.002627;0.001365;0.001894;0.002627
0.002574;0.003566;0.004940;0.002574;0.003566;0.004940
0.003252;0.004503;0.006234;0.003252;0.004503;0.006234
0.002509;0.003471;0.004802;0.002509;0.003471;0.004802
0.002844;0.003930;0.005431;0.002844;0.003930;0.005431
0.004765;0.006579;0.009084;0.004765;0.006579;0.009084
0.005250;0.007245;0.009997;0.005250;0.007245;0.009997
0.003236;0.004462;0.006153;0.003236;0.004462;0.006153
0.001601;0.002205;0.003038;0.001601;0.002205;0.003038
0.001520;0.002091;0.002878;0.001520;0.002091;0.002878
0.001987;0.002732;0.003757;0.001987;0.002732;0.003757
0.001906;0.002619;0.003599;0.001906;0.002619;0.003599
0.001395;0.001915;0.002629;0.001395;0.001915;0.002629
0.001823;0.002500;0.003429;0.001823;0.002500;0.003429
0.003479;0.004769;0.006536;0.003479;0.004769;0.006536
0.003456;0.004733;0.006481;0.003456;0.004733;0.006481
0.002812;0.003848;0.005265;0.002812;0.003848;0.005265
0.001999;0.002733;0.003736;0.001999;0.002733;0.003736
0.003142;0.004292;0.005864;0.003142;0.004292;0.005864
0.002483;0.003389;0.004626;0.002483;0.003389;0.004626
0.002778;0.003789;0.005167;0.002778;0.003789;0.005167
0.001689;0.002302;0.003138;0.001689;0.002302;0.003138
0.002680;0.003650;0.004969;0.002680;0.003650;0.004969
0.001670;0.002273;0.003093;0.001670;0.002273;0.003093
0.000803;0.001092;0.001484;0.000803;0.001092;0.001484
0.000556;0.000755;0.001026;0.000556;0.000755;0.001026
0.001776;0.002410;0.003270;0.001776;0.002410;0.003270
0.002517;0.003413;0.004629;0.002517;0.003413;0.004629
0.001340;0.001817;0.002462;0.001340;0.001817;0.002462
0.001817;0.002459;0.003329;0.001817;0.002459;0.003329
0.002459;0.003327;0.004501;0.002459;0.003327;0.004501
0.002717;0.003673;0.004964;0.002717;0.003673;0.004964
0.003313;0.004474;0.006043;0.003313;0.004474;0.006043
0.002842;0.003836;0.005177;0.002842;0.003836;0.005177
0.002768;0.003731;0.005031;0.002768;0.003731;0.005031
0.004006;0.005397;0.007271;0.004006;0.005397;0.007271
0.004425;0.005956;0.008018;0.004425;0.005956;0.008018
0.004235;0.005696;0.007662;0.004235;0.005696;0.007662
0.003865;0.005194;0.006981;0.003865;0.005194;0.006981
0.004177;0.005610;0.007533;0.004177;0.005610;0.007533
0.003818;0.005123;0.006874;0.003818;0.005123;0.006874
0.002294;0.003076;0.004124;0.002294;0.003076;0.004124
0.001662;0.002227;0.002983;0.001662;0.002227;0.002983
0.001034;0.001383;0.001852;0.001034;0.001383;0.001852
0.001706;0.002282;0.003052;0.001706;0.002282;0.003052
0.002666;0.003562;0.004761;0.002666;0.003562;0.004761
0.001785;0.002384;0.003184;0.001785;0.002384;0.003184
0.002041;0.002723;0.003633;0.002041;0.002723;0.003633
0.003732;0.004976;0.006633;0.003732;0.004976;0.006633
0.003805;0.005069;0.006753;0.003805;0.005069;0.006753
0.002680;0.003568;0.004749;0.002680;0.003568;0.004749
0.000948;0.001261;0.001677;0.000948;0.001261;0.001677
0.001191;0.001582;0.002102;0.001191;0.001582;0.002102
0.001976;0.002624;0.003484;0.001976;0.002624;0.003484
0.002662;0.003532;0.004686;0.002662;0.003532;0.004686
0.001642;0.002177;0.002887;0.001642;0.002177;0.002887
0.001225;0.001623;0.002149;0.001225;0.001623;0.002149
0.002724;0.003605;0.004771;0.002724;0.003605;0.004771
0.004452;0.005887;0.007785;0.004452;0.005887;0.007785
0.005317;0.007026;0.009285;0.005317;0.007026;0.009285
0.003417;0.004513;0.005960;0.003417;0.004513;0.005960
0.001376;0.001815;0.002394;0.001376;0.001815;0.002394
0.002954;0.003895;0.005135;0.002954;0.003895;0.005135
0.002336;0.003076;0.004052;0.002336;0.003076;0.004052
0.003920;0.005160;0.006792;0.003920;0.005160;0.006792
0.003433;0.004515;0.005939;0.003433;0.004515;0.005939
0.000992;0.001304;0.001714;0.000992;0.001304;0.001714
0.000508;0.000667;0.000876;0.000508;0.000667;0.000876
0.000867;0.001138;0.001493;0.000867;0.001138;0.001493
0.001352;0.001773;0.002324;0.001352;0.001773;0.002324
0.001400;0.001833;0.002402;0.001400;0.001833;0.002402
0.003596;0.004706;0.006160;0.003596;0.004706;0.006160
0.001160;0.001518;0.001986;0.001160;0.001518;0.001986
0.002242;0.002930;0.003828;0.002242;0.002930;0.003828
0.001300;0.001698;0.002218;0.001300;0.001698;0.002218
0.004910;0.006405;0.008356;0.004910;0.006405;0.008356
0.007515;0.009798;0.012774;0.007515;0.009798;0.012774
0.004717;0.006146;0.008008;0.004717;0.006146;0.008008
0.005379;0.007001;0.009112;0.005379;0.007001;0.009112
0.008825;0.011478;0.014928;0.008825;0.011478;0.014928
0.008504;0.011054;0.014368;0.008504;0.011054;0.014368
0.004657;0.006049;0.007857;0.004657;0.006049;0.007857
0.006494;0.008425;0.010930;0.006494;0.008425;0.010930
0.014783;0.019166;0.024849;0.014783;0.019166;0.024849
0.013127;0.017011;0.022046;0.013127;0.017011;0.022046
0.006529;0.008450;0.010937;0.006529;0.008450;0.010937
0.021207;0.027426;0.035470;0.021207;0.027426;0.035470
0.047726;0.061684;0.079726;0.047726;0.061684;0.079726
0.058950;0.076143;0.098352;0.058950;0.076143;0.098352
0.035700;0.046078;0.059472;0.035700;0.046078;0.059472
0.016478;0.021249;0.027402;0.016478;0.021249;0.027402
0.019359;0.024945;0.032144;0.019359;0.024945;0.032144
0.016443;0.021173;0.027262;0.016443;0.021173;0.027262
0.006970;0.008967;0.011536;0.006970;0.008967;0.011536
0.010417;0.013392;0.017216;0.010417;0.013392;0.017216
0.006140;0.007887;0.010132;0.006140;0.007887;0.010132
0.001616;0.002074;0.002663;0.001616;0.002074;0.002663
0.003411;0.004375;0.005610;0.003411;0.004375;0.005610
0.005214;0.006682;0.008563;0.005214;0.006682;0.008563
0.003537;0.004529;0.005801;0.003537;0.004529;0.005801
0.005810;0.007433;0.009511;0.005810;0.007433;0.009511
0.005823;0.007446;0.009521;0.005823;0.007446;0.009521
0.004344;0.005551;0.007093;0.004344;0.005551;0.007093
0.005411;0.006908;0.008818;0.005411;0.006908;0.008818
0.003847;0.004909;0.006263;0.003847;0.004909;0.006263
0.002437;0.003106;0.003959;0.002437;0.003106;0.003959
0.002820;0.003592;0.004575;0.002820;0.003592;0.004575
0.003275;0.004169;0.005305;0.003275;0.004169;0.005305
0.005425;0.006898;0.008771;0.005425;0.006898;0.008771
0.005218;0.006633;0.008430;0.005218;0.006633;0.008430
0.002628;0.003336;0.004236;0.002628;0.003336;0.004236
0.002828;0.003589;0.004555;0.002828;0.003589;0.004555
0.000753;0.000954;0.001210;0.000753;0.000954;0.001210
0.001230;0.001558;0.001973;0.001230;0.001558;0.001973
0.003188;0.004035;0.005108;0.003188;0.004035;0.005108
0.004503;0.005697;0.007206;0.004503;0.005697;0.007206
0.004553;0.005755;0.007275;0.004553;0.005755;0.007275
0.003300;0.004168;0.005264;0.003300;0.004168;0.005264
0.001753;0.002212;0.002792;0.001753;0.002212;0.002792
0.001577;0.001988;0.002507;0.001577;0.001988;0.002507
0.003680;0.004637;0.005843;0.003680;0.004637;0.005843
0.004943;0.006224;0.007837;0.004943;0.006224;0.007837
0.003632;0.004570;0.005750;0.003632;0.004570;0.005750
0.005093;0.006403;0.008050;0.005093;0.006403;0.008050
0.002165;0.002721;0.003419;0.002165;0.002721;0.003419
0.005483;0.006882;0.008638;0.005483;0.006882;0.008638
0.005368;0.006734;0.008448;0.005368;0.006734;0.008448
0.002085;0.002614;0.003278;0.002085;0.002614;0.003278
0.003408;0.004267;0.005344;0.003408;0.004267;0.005344
0.004836;0.006052;0.007575;0.004836;0.006052;0.007575
0.003610;0.004515;0.005647;0.003610;0.004515;0.005647
0.002706;0.003382;0.004226;0.002706;0.003382;0.004226
0.003081;0.003848;0.004804;0.003081;0.003848;0.004804
0.005088;0.006348;0.007920;0.005088;0.006348;0.007920
0.007032;0.008768;0.010932;0.007032;0.008768;0.010932
0.006114;0.007618;0.009492;0.006114;0.007618;0.009492
0.003475;0.004327;0.005388;0.003475;0.004327;0.005388
0.001839;0.002287;0.002845;0.001839;0.002287;0.002845
0.003438;0.004273;0.005311;0.003438;0.004273;0.005311
0.006404;0.007955;0.009882;0.006404;0.007955;0.009882
0.004915;0.006101;0.007572;0.004915;0.006101;0.007572
0.004309;0.005344;0.006629;0.004309;0.005344;0.006629
0.002500;0.003099;0.003841;0.002500;0.003099;0.003841
0.003482;0.004313;0.005342;0.003482;0.004313;0.005342
0.002344;0.002900;0.003589;0.002344;0.002900;0.003589
0.003511;0.004342;0.005369;0.003511;0.004342;0.005369
0.004276;0.005284;0.006529;0.004276;0.005284;0.006529
0.005406;0.006675;0.008242;0.005406;0.006675;0.008242
0.003184;0.003928;0.004847;0.003184;0.003928;0.004847
0.001332;0.001643;0.002026;0.001332;0.001643;0.002026
0.002012;0.002479;0.003054;0.002012;0.002479;0.003054
0.004553;0.005605;0.006899;0.004553;0.005605;0.006899
0.004599;0.005658;0.006960;0.004599;0.005658;0.006960
0.002053;0.002524;0.003104;0.002053;0.002524;0.003104
0.002235;0.002745;0.003371;0.002235;0.002745;0.003371
0.002536;0.003114;0.003822;0.002536;0.003114;0.003822
0.003361;0.004122;0.005056;0.003361;0.004122;0.005056
0.003003;0.003681;0.004513;0.003003;0.003681;0.004513
0.002967;0.003634;0.004450;0.002967;0.003634;0.004450
0.003026;0.003704;0.004534;0.003026;0.003704;0.004534
0.003430;0.004194;0.005128;0.003430;0.004194;0.005128
0.006147;0.007511;0.009178;0.006147;0.007511;0.009178
0.006234;0.007613;0.009297;0.006234;0.007613;0.009297
0.003237;0.003951;0.004821;0.003237;0.003951;0.004821
0.002515;0.003066;0.003738;0.002515;0.003066;0.003738
0.004788;0.005833;0.007108;0.004788;0.005833;0.007108
0.005489;0.006682;0.008136;0.005489;0.006682;0.008136
0.006097;0.007418;0.009026;0.006097;0.007418;0.009026
0.004865;0.005915;0.007192;0.004865;0.005915;0.007192
0.002844;0.003455;0.004197;0.002844;0.003455;0.004197
0.002634;0.003198;0.003882;0.002634;0.003198;0.003882
0.003051;0.003701;0.004489;0.003051;0.003701;0.004489
0.000552;0.000670;0.000812;0.000552;0.000670;0.000812
0.003871;0.004689;0.005679;0.003871;0.004689;0.005679
0.001119;0.001355;0.001640;0.001119;0.001355;0.001640
0.002420;0.002927;0.003540;0.002420;0.002927;0.003540
0.003024;0.003655;0.004418;0.003024;0.003655;0.004418
0.004556;0.005503;0.006646;0.004556;0.005503;0.006646
0.003012;0.003635;0.004388;0.003012;0.003635;0.004388
0.002266;0.002733;0.003296;0.002266;0.002733;0.003296
0.004714;0.005680;0.006844;0.004714;0.005680;0.006844
0.004042;0.004869;0.005864;0.004042;0.004869;0.005864
0.002909;0.003501;0.004212;0.002909;0.003501;0.004212
0.002966;0.003567;0.004289;0.002966;0.003567;0.004289
0.002600;0.003124;0.003754;0.002600;0.003124;0.003754
0.003446;0.004137;0.004967;0.003446;0.004137;0.004967
0.005292;0.006349;0.007618;0.005292;0.006349;0.007618
0.004387;0.005261;0.006310;0.004387;0.005261;0.006310
0.002834;0.003395;0.004066;0.002834;0.003395;0.004066
0.004539;0.005435;0.006508;0.004539;0.005435;0.006508
0.003009;0.003600;0.004306;0.003009;0.003600;0.004306
0.005108;0.006108;0.007302;0.005108;0.006108;0.007302
0.004850;0.005795;0.006923;0.004850;0.005795;0.006923
0.003962;0.004730;0.005647;0.003962;0.004730;0.005647
0.003585;0.004277;0.005103;0.003585;0.004277;0.005103
0.004135;0.004930;0.005877;0.004135;0.004930;0.005877
0.000482;0.000575;0.000684;0.000482;0.000575;0.000684
0.001522;0.001812;0.002157;0.001522;0.001812;0.002157
0.003316;0.003944;0.004692;0.003316;0.003944;0.004692
0.003930;0.004671;0.005553;0.003930;0.004671;0.005553
0.002023;0.002403;0.002855;0.002023;0.002403;0.002855
0.002028;0.002407;0.002857;0.002028;0.002407;0.002857
0.001850;0.002195;0.002603;0.001850;0.002195;0.002603
0.000827;0.000981;0.001163;0.000827;0.000981;0.001163
0.003175;0.003760;0.004452;0.003175;0.003760;0.004452
0.005472;0.006477;0.007666;0.005472;0.006477;0.007666
0.005030;0.005949;0.007037;0.005030;0.005949;0.007037
0.003250;0.003841;0.004541;0.003250;0.003841;0.004541
0.002177;0.002571;0.003037;0.002177;0.002571;0.003037
0.002638;0.003113;0.003674;0.002638;0.003113;0.003674
0.004191;0.004942;0.005828;0.004191;0.004942;0.005828
0.005377;0.006337;0.007469;0.005377;0.006337;0.007469
0.004540;0.005348;0.006299;0.004540;0.005348;0.006299
0.002246;0.002643;0.003111;0.002246;0.002643;0.003111
0.001097;0.001290;0.001517;0.001097;0.001290;0.001517
0.001575;0.001851;0.002175;0.001575;0.001851;0.002175
0.003333;0.003914;0.004596;0.003333;0.003914;0.004596
0.004679;0.005491;0.006444;0.004679;0.005491;0.006444
0.002985;0.003500;0.004105;0.002985;0.003500;0.004105
0.000807;0.000946;0.001108;0.000807;0.000946;0.001108
0.000864;0.001012;0.001185;0.000864;0.001012;0.001185
0.001966;0.002300;0.002692;0.001966;0.002300;0.002692
0.001516;0.001773;0.002074;0.001516;0.001773;0.002074
0.001839;0.002148;0.002511;0.001839;0.002148;0.002511
