Radial_Velocity;Radial_Demodulation;Axial_Acceleration;Axial_Velocity;Axial_Demodulation;Radial_Acceleration
0.008174;0.002223;0.000604;0.008174;0.002223;0.000604
0.012678;0.003446;0.000937;0.012678;0.003446;0.000937
0.013297;0.003614;0.000982;0.013297;0.003614;0.000982
0.011806;0.003208;0.000872;0.011806;0.003208;0.000872
0.014608;0.003969;0.001078;0.014608;0.003969;0.001078
0.018220;0.004950;0.001345;0.018220;0.004950;0.001345
0.015856;0.004307;0.001170;0.015856;0.004307;0.001170
0.012475;0.003388;0.000920;0.012475;0.003388;0.000920
0.013093;0.003555;0.000965;0.013093;0.003555;0.000965
0.014435;0.003919;0.001064;0.014435;0.003919;0.001064
0.013806;0.003747;0.001017;0.013806;0.003747;0.001017
0.011597;0.003147;0.000854;0.011597;0.003147;0.000854
0.009011;0.002445;0.000663;0.009011;0.002445;0.000663
0.008431;0.002287;0.000621;0.008431;0.002287;0.000621
0.011876;0.003221;0.000874;0.011876;0.003221;0.000874
0.015974;0.004332;0.001175;0.015974;0.004332;0.001175
0.018471;0.005009;0.001358;0.018471;0.005009;0.001358
0.016564;0.004491;0.001218;0.016564;0.004491;0.001218
0.013638;0.003697;0.001002;0.013638;0.003697;0.001002
0.014997;0.004065;0.001102;0.014997;0.004065;0.001102
0.010641;0.002884;0.000781;0.010641;0.002884;0.000781
0.002135;0.000579;0.000157;0.002135;0.000579;0.000157
0.010985;0.002976;0.000806;0.010985;0.002976;0.000806
0.013704;0.003712;0.001005;0.013704;0.003712;0.001005
0.010881;0.002947;0.000798;0.010881;0.002947;0.000798
0.012486;0.003381;0.000915;0.012486;0.003381;0.000915
0.014529;0.003933;0.001065;0.014529;0.003933;0.001065
0.016515;0.004470;0.001210;0.016515;0.004470;0.001210
0.015287;0.004137;0.001120;0.015287;0.004137;0.001120
0.012439;0.003366;0.000911;0.012439;0.003366;0.000911
0.017033;0.004608;0.001247;0.017033;0.004608;0.001247
0.017415;0.004711;0.001274;0.017415;0.004711;0.001274
0.015209;0.004113;0.001112;0.015209;0.004113;0.001112
0.019040;0.005149;0.001392;0.019040;0.005149;0.001392
0.023720;0.006413;0.001734;0.023720;0.006413;0.001734
0.029530;0.007982;0.002158;0.029530;0.007982;0.002158
0.033059;0.008935;0.002415;0.033059;0.008935;0.002415
0.025030;0.006764;0.001828;0.025030;0.006764;0.001828
0.017605;0.004757;0.001285;0.017605;0.004757;0.001285
0.018762;0.005068;0.001369;0.018762;0.005068;0.001369
0.021902;0.005915;0.001598;0.021902;0.005915;0.001598
0.021388;0.005776;0.001560;0.021388;0.005776;0.001560
0.018790;0.005073;0.001370;0.018790;0.005073;0.001370
0.015962;0.004309;0.001163;0.015962;0.004309;0.001163
0.015733;0.004246;0.001146;0.015733;0.004246;0.001146
0.019111;0.005157;0.001392;0.019111;0.005157;0.001392
0.024043;0.006487;0.001750;0.024043;0.006487;0.001750
0.023832;0.006429;0.001735;0.023832;0.006429;0.001735
0.015517;0.004185;0.001129;0.015517;0.004185;0.001129
0.009604;0.002590;0.000699;0.009604;0.002590;0.000699
0.009781;0.002637;0.000711;0.009781;0.002637;0.000711
0.012631;0.003405;0.000918;0.012631;0.003405;0.000918
0.017566;0.004735;0.001276;0.017566;0.004735;0.001276
0.014045;0.003785;0.001020;0.014045;0.003785;0.001020
0.007818;0.002107;0.000568;0.007818;0.002107;0.000568
0.012098;0.003259;0.000878;0.012098;0.003259;0.000878
0.024490;0.006597;0.001777;0.024490;0.006597;0.001777
0.022690;0.006111;0.001646;0.022690;0.006111;0.001646
0.014779;0.003980;0.001072;0.014779;0.003980;0.001072
0.012786;0.003443;0.000927;0.012786;0.003443;0.000927
0.012374;0.003331;0.000897;0.012374;0.003331;0.000897
0.011478;0.003089;0.000832;0.011478;0.003089;0.000832
0.012448;0.003350;0.000901;0.012448;0.003350;0.000901
0.014856;0.003997;0.001076;0.014856;0.003997;0.001076
0.013195;0.003550;0.000955;0.013195;0.003550;0.000955
0.012462;0.003352;0.000902;0.012462;0.003352;0.000902
0.008051;0.002165;0.000582;0.008051;0.002165;0.000582
0.006852;0.001842;0.000495;0.006852;0.001842;0.000495
0.011220;0.003016;0.000811;0.011220;0.003016;0.000811
0.009358;0.002515;0.000676;0.009358;0.002515;0.000676
0.007926;0.002130;0.000572;0.007926;0.002130;0.000572
0.016812;0.004518;0.001214;0.016812;0.004518;0.001214
0.024614;0.006613;0.001777;0.024614;0.006613;0.001777
0.022720;0.006103;0.001639;0.022720;0.006103;0.001639
0.024420;0.006559;0.001762;0.024420;0.006559;0.001762
0.024333;0.006534;0.001755;0.024333;0.006534;0.001755
0.018047;0.004845;0.001301;0.018047;0.004845;0.001301
0.016235;0.004358;0.001170;0.016235;0.004358;0.001170
0.023392;0.006278;0.001685;0.023392;0.006278;0.001685
0.030923;0.008298;0.002227;0.030923;0.008298;0.002227
0.032256;0.008655;0.002322;0.032256;0.008655;0.002322
0.030751;0.008250;0.002213;0.030751;0.008250;0.002213
0.029632;0.007948;0.002132;0.029632;0.007948;0.002132
0.023661;0.006345;0.001702;0.023661;0.006345;0.001702
0.014163;0.003798;0.001018;0.014163;0.003798;0.001018
0.008838;0.002370;0.000635;0.008838;0.002370;0.000635
0.009794;0.002625;0.000704;0.009794;0.002625;0.000704
0.009570;0.002565;0.000687;0.009570;0.002565;0.000687
0.008458;0.002266;0.000607;0.008458;0.002266;0.000607
0.009818;0.002630;0.000705;0.009818;0.002630;0.000705
0.010125;0.002712;0.000727;0.010125;0.002712;0.000727
0.005608;0.001502;0.000402;0.005608;0.001502;0.000402
0.001214;0.000325;0.000087;0.001214;0.000325;0.000087
0.002781;0.000745;0.000199;0.002781;0.000745;0.000199
0.008465;0.002266;0.000607;0.008465;0.002266;0.000607
0.014205;0.003802;0.001018;0.014205;0.003802;0.001018
0.014168;0.003792;0.001015;0.014168;0.003792;0.001015
0.007821;0.002093;0.000560;0.007821;0.002093;0.000560
0.004873;0.001303;0.000349;0.004873;0.001303;0.000349
0.007727;0.002067;0.000553;0.007727;0.002067;0.000553
0.009561;0.002557;0.000684;0.009561;0.002557;0.000684
0.012476;0.003336;0.000892;0.012476;0.003336;0.000892
0.013857;0.003705;0.000990;0.013857;0.003705;0.000990
0.008207;0.002194;0.000586;0.008207;0.002194;0.000586
0.008489;0.002269;0.000606;0.008489;0.002269;0.000606
0.007285;0.001947;0.000520;0.007285;0.001947;0.000520
0.006422;0.001716;0.000458;0.006422;0.001716;0.000458
0.014037;0.003750;0.001002;0.014037;0.003750;0.001002
0.015334;0.004095;0.001094;0.015334;0.004095;0.001094
0.016913;0.004516;0.001206;0.016913;0.004516;0.001206
0.024349;0.006501;0.001736;0.024349;0.006501;0.001736
0.024599;0.006567;0.001753;0.024599;0.006567;0.001753
0.021577;0.005759;0.001537;0.021577;0.005759;0.001537
0.030351;0.008099;0.002161;0.030351;0.008099;0.002161
0.039754;0.010607;0.002830;0.039754;0.010607;0.002830
0.038696;0.010323;0.002754;0.038696;0.010323;0.002754
0.030694;0.008187;0.002184;0.030694;0.008187;0.002184
0.027577;0.007354;0.001961;0.027577;0.007354;0.001961
0.026189;0.006983;0.001862;0.026189;0.006983;0.001862
0.019035;0.005075;0.001353;0.019035;0.005075;0.001353
0.018963;0.005055;0.001347;0.018963;0.005055;0.001347
0.025071;0.006682;0.001781;0.025071;0.006682;0.001781
0.027185;0.007244;0.001930;0.027185;0.007244;0.001930
0.023099;0.006154;0.001640;0.023099;0.006154;0.001640
0.018078;0.004816;0.001283;0.018078;0.004816;0.001283
0.021714;0.005783;0.001540;0.021714;0.005783;0.001540
0.029081;0.007744;0.002062;0.029081;0.007744;0.002062
0.033887;0.009022;0.002402;0.033887;0.009022;0.002402
0.033518;0.008923;0.002375;0.033518;0.008923;0.002375
0.029487;0.007848;0.002089;0.029487;0.007848;0.002089
0.023959;0.006376;0.001697;0.023959;0.006376;0.001697
0.021635;0.005757;0.001532;0.021635;0.005757;0.001532
0.021116;0.005618;0.001494;0.021116;0.005618;0.001494
0.021561;0.005735;0.001525;0.021561;0.005735;0.001525
0.027256;0.007249;0.001928;0.027256;0.007249;0.001928
0.032958;0.008764;0.002330;0.032958;0.008764;0.002330
0.029197;0.007762;0.002064;0.029197;0.007762;0.002064
0.016676;0.004433;0.001178;0.016676;0.004433;0.001178
0.012823;0.003408;0.000906;0.012823;0.003408;0.000906
0.020929;0.005561;0.001478;0.020929;0.005561;0.001478
0.025610;0.006804;0.001808;0.025610;0.006804;0.001808
0.031657;0.008409;0.002234;0.031657;0.008409;0.002234
0.037225;0.009887;0.002626;0.037225;0.009887;0.002626
0.036472;0.009685;0.002572;0.036472;0.009685;0.002572
0.024902;0.006612;0.001756;0.024902;0.006612;0.001756
0.014186;0.003766;0.001000;0.014186;0.003766;0.001000
0.015127;0.004015;0.001066;0.015127;0.004015;0.001066
0.020256;0.005376;0.001427;0.020256;0.005376;0.001427
0.024348;0.006460;0.001714;0.024348;0.006460;0.001714
0.023755;0.006302;0.001672;0.023755;0.006302;0.001672
0.014412;0.003823;0.001014;0.014412;0.003823;0.001014
0.012773;0.003388;0.000898;0.012773;0.003388;0.000898
0.014943;0.003962;0.001051;0.014943;0.003962;0.001051
0.012646;0.003353;0.000889;0.012646;0.003353;0.000889
0.013257;0.003514;0.000932;0.013257;0.003514;0.000932
0.015700;0.004161;0.001103;0.015700;0.004161;0.001103
0.016781;0.004447;0.001178;0.016781;0.004447;0.001178
0.012708;0.003367;0.000892;0.012708;0.003367;0.000892
0.008159;0.002161;0.000573;0.008159;0.002161;0.000573
0.013062;0.003460;0.000916;0.013062;0.003460;0.000916
0.014950;0.003959;0.001048;0.014950;0.003959;0.001048
0.006466;0.001712;0.000453;0.006466;0.001712;0.000453
0.004008;0.001061;0.000281;0.004008;0.001061;0.000281
0.014525;0.003845;0.001018;0.014525;0.003845;0.001018
0.028393;0.007514;0.001989;0.028393;0.007514;0.001989
0.030016;0.007942;0.002102;0.030016;0.007942;0.002102
0.022644;0.005991;0.001585;0.022644;0.005991;0.001585
0.022898;0.006057;0.001602;0.022898;0.006057;0.001602
0.026227;0.006936;0.001834;0.026227;0.006936;0.001834
0.025972;0.006868;0.001816;0.025972;0.006868;0.001816
0.022611;0.005978;0.001581;0.022611;0.005978;0.001581
0.018968;0.005014;0.001326;0.018968;0.005014;0.001326
0.023251;0.006145;0.001624;0.023251;0.006145;0.001624
0.026981;0.007130;0.001884;0.026981;0.007130;0.001884
0.022363;0.005909;0.001561;0.022363;0.005909;0.001561
0.019202;0.005073;0.001340;0.019202;0.005073;0.001340
0.017758;0.004691;0.001239;0.017758;0.004691;0.001239
0.013404;0.003540;0.000935;0.013404;0.003540;0.000935
0.006692;0.001767;0.000467;0.006692;0.001767;0.000467
0.007069;0.001866;0.000493;0.007069;0.001866;0.000493
0.012607;0.003328;0.000878;0.012607;0.003328;0.000878
0.016788;0.004431;0.001169;0.016788;0.004431;0.001169
0.023258;0.006137;0.001619;0.023258;0.006137;0.001619
0.028315;0.007470;0.001971;0.028315;0.007470;0.001971
0.028627;0.007552;0.001992;0.028627;0.007552;0.001992
0.030072;0.007931;0.002092;0.030072;0.007931;0.002092
0.031527;0.008314;0.002192;0.031527;0.008314;0.002192
0.025876;0.006823;0.001799;0.025876;0.006823;0.001799
0.018317;0.004829;0.001273;0.018317;0.004829;0.001273
0.014286;0.003766;0.000993;0.014286;0.003766;0.000993
0.014434;0.003804;0.001002;0.014434;0.003804;0.001002
0.012071;0.003181;0.000838;0.012071;0.003181;0.000838
0.007757;0.002044;0.000538;0.007757;0.002044;0.000538
0.009192;0.002421;0.000638;0.009192;0.002421;0.000638
0.011285;0.002972;0.000783;0.011285;0.002972;0.000783
0.009916;0.002611;0.000688;0.009916;0.002611;0.000688
0.008443;0.002223;0.000585;0.008443;0.002223;0.000585
0.025774;0.006785;0.001786;0.025774;0.006785;0.001786
0.030392;0.007999;0.002105;0.030392;0.007999;0.002105
0.013153;0.003461;0.000911;0.013153;0.003461;0.000911
0.005865;0.001543;0.000406;0.005865;0.001543;0.000406
0.004275;0.001125;0.000296;0.004275;0.001125;0.000296
0.001712;0.000450;0.000118;0.001712;0.000450;0.000118
0.004470;0.001176;0.000309;0.004470;0.001176;0.000309
0.004806;0.001264;0.000332;0.004806;0.001264;0.000332
0.009242;0.002430;0.000639;0.009242;0.002430;0.000639
0.014302;0.003759;0.000988;0.014302;0.003759;0.000988
0.019487;0.005121;0.001346;0.019487;0.005121;0.001346
0.011298;0.002969;0.000780;0.011298;0.002969;0.000780
0.007212;0.001895;0.000498;0.007212;0.001895;0.000498
0.010441;0.002743;0.000720;0.010441;0.002743;0.000720
0.009346;0.002455;0.000645;0.009346;0.002455;0.000645
0.014843;0.003898;0.001024;0.014843;0.003898;0.001024
0.019296;0.005066;0.001330;0.019296;0.005066;0.001330
0.019137;0.005024;0.001319;0.019137;0.005024;0.001319
0.011588;0.003042;0.000798;0.011588;0.003042;0.000798
0.007336;0.001925;0.000505;0.007336;0.001925;0.000505
0.014734;0.003866;0.001014;0.014734;0.003866;0.001014
0.021406;0.005616;0.001473;0.021406;0.005616;0.001473
0.017835;0.004678;0.001227;0.017835;0.004678;0.001227
0.011957;0.003136;0.000822;0.011957;0.003136;0.000822
0.012009;0.003149;0.000826;0.012009;0.003149;0.000826
0.013096;0.003434;0.000900;0.013096;0.003434;0.000900
0.009794;0.002567;0.000673;0.009794;0.002567;0.000673
0.004725;0.001238;0.000325;0.004725;0.001238;0.000325
0.003035;0.000795;0.000208;0.003035;0.000795;0.000208
0.004586;0.001202;0.000315;0.004586;0.001202;0.000315
0.004306;0.001128;0.000296;0.004306;0.001128;0.000296
0.007721;0.002022;0.000530;0.007721;0.002022;0.000530
0.019084;0.004998;0.001309;0.019084;0.004998;0.001309
0.024227;0.006344;0.001661;0.024227;0.006344;0.001661
0.019334;0.005062;0.001325;0.019334;0.005062;0.001325
0.013138;0.003439;0.000900;0.013138;0.003439;0.000900
0.013021;0.003408;0.000892;0.013021;0.003408;0.000892
0.017479;0.004574;0.001197;0.017479;0.004574;0.001197
0.020564;0.005380;0.001408;0.020564;0.005380;0.001408
0.019319;0.005054;0.001322;0.019319;0.005054;0.001322
0.015705;0.004108;0.001074;0.015705;0.004108;0.001074
0.013565;0.003547;0.000928;0.013565;0.003547;0.000928
0.016056;0.004198;0.001098;0.016056;0.004198;0.001098
0.011879;0.003105;0.000812;0.011879;0.003105;0.000812
0.008671;0.002266;0.000592;0.008671;0.002266;0.000592
0.013030;0.003405;0.000890;0.013030;0.003405;0.000890
0.012481;0.003261;0.000852;0.012481;0.003261;0.000852
0.009765;0.002551;0.000666;0.009765;0.002551;0.000666
0.012951;0.003383;0.000884;0.012951;0.003383;0.000884
0.021176;0.005530;0.001444;0.021176;0.005530;0.001444
0.022277;0.005817;0.001519;0.022277;0.005817;0.001519
0.015723;0.004105;0.001072;0.015723;0.004105;0.001072
0.013944;0.003640;0.000950;0.013944;0.003640;0.000950
0.012110;0.003161;0.000825;0.012110;0.003161;0.000825
0.019479;0.005083;0.001326;0.019479;0.005083;0.001326
0.023067;0.006018;0.001570;0.023067;0.006018;0.001570
0.015233;0.003974;0.001037;0.015233;0.003974;0.001037
0.008649;0.002256;0.000588;0.008649;0.002256;0.000588
0.016796;0.004380;0.001142;0.016796;0.004380;0.001142
0.025401;0.006623;0.001727;0.025401;0.006623;0.001727
0.030740;0.008014;0.002089;0.030740;0.008014;0.002089
0.031158;0.008122;0.002117;0.031158;0.008122;0.002117
0.018704;0.004875;0.001271;0.018704;0.004875;0.001271
0.009998;0.002605;0.000679;0.009998;0.002605;0.000679
0.011771;0.003067;0.000799;0.011771;0.003067;0.000799
0.011676;0.003042;0.000792;0.011676;0.003042;0.000792
0.016930;0.004409;0.001148;0.016930;0.004409;0.001148
0.020991;0.005466;0.001424;0.020991;0.005466;0.001424
0.018863;0.004911;0.001279;0.018863;0.004911;0.001279
0.010532;0.002742;0.000714;0.010532;0.002742;0.000714
0.012767;0.003323;0.000865;0.012767;0.003323;0.000865
0.022895;0.005958;0.001551;0.022895;0.005958;0.001551
0.020775;0.005406;0.001407;0.020775;0.005406;0.001407
0.013517;0.003517;0.000915;0.013517;0.003517;0.000915
0.023219;0.006040;0.001571;0.023219;0.006040;0.001571
0.035121;0.009134;0.002376;0.035121;0.009134;0.002376
0.022364;0.005816;0.001512;0.022364;0.005816;0.001512
0.015123;0.003932;0.001022;0.015123;0.003932;0.001022
0.023032;0.005987;0.001557;0.023032;0.005987;0.001557
0.015220;0.003956;0.001028;0.015220;0.003956;0.001028
0.011856;0.003081;0.000801;0.011856;0.003081;0.000801
0.009506;0.002470;0.000642;0.009506;0.002470;0.000642
0.004106;0.001067;0.000277;0.004106;0.001067;0.000277
0.008398;0.002181;0.000567;0.008398;0.002181;0.000567
0.022359;0.005807;0.001508;0.022359;0.005807;0.001508
0.030428;0.007901;0.002052;0.030428;0.007901;0.002052
0.037255;0.009673;0.002511;0.037255;0.009673;0.002511
0.029587;0.007680;0.001994;0.029587;0.007680;0.001994
0.038410;0.009969;0.002587;0.038410;0.009969;0.002587
0.035155;0.009123;0.002367;0.035155;0.009123;0.002367
0.027263;0.007074;0.001835;0.027263;0.007074;0.001835
0.030393;0.007885;0.002045;0.030393;0.007885;0.002045
0.051974;0.013481;0.003497;0.051974;0.013481;0.003497
0.072306;0.018752;0.004863;0.072306;0.018752;0.004863
0.070453;0.018268;0.004737;0.070453;0.018268;0.004737
0.062285;0.016148;0.004186;0.062285;0.016148;0.004186
0.055828;0.014471;0.003751;0.055828;0.014471;0.003751
0.040977;0.010620;0.002752;0.040977;0.010620;0.002752
0.070186;0.018187;0.004713;0.070186;0.018187;0.004713
0.067804;0.017567;0.004552;0.067804;0.017567;0.004552
0.033276;0.008620;0.002233;0.033276;0.008620;0.002233
0.036511;0.009456;0.002449;0.036511;0.009456;0.002449
0.037076;0.009601;0.002486;0.037076;0.009601;0.002486
0.015632;0.004048;0.001048;0.015632;0.004048;0.001048
0.010870;0.002814;0.000729;0.010870;0.002814;0.000729
0.057341;0.014842;0.003842;0.057341;0.014842;0.003842
0.096142;0.024881;0.006439;0.096142;0.024881;0.006439
0.084393;0.021838;0.005651;0.084393;0.021838;0.005651
0.053227;0.013771;0.003563;0.053227;0.013771;0.003563
0.032491;0.008405;0.002174;0.032491;0.008405;0.002174
0.043290;0.011196;0.002896;0.043290;0.011196;0.002896
0.051774;0.013388;0.003462;0.051774;0.013388;0.003462
0.034279;0.008863;0.002292;0.034279;0.008863;0.002292
0.018082;0.004674;0.001208;0.018082;0.004674;0.001208
0.025100;0.006488;0.001677;0.025100;0.006488;0.001677
0.040216;0.010393;0.002686;0.040216;0.010393;0.002686
0.046425;0.011996;0.003100;0.046425;0.011996;0.003100
0.049005;0.012660;0.003271;0.049005;0.012660;0.003271
0.052296;0.013508;0.003489;0.052296;0.013508;0.003489
0.049156;0.012695;0.003279;0.049156;0.012695;0.003279
0.044096;0.011387;0.002940;0.044096;0.011387;0.002940
0.054960;0.014190;0.003663;0.054960;0.014190;0.003663
0.072324;0.018670;0.004820;0.072324;0.018670;0.004820
0.075935;0.019599;0.005059;0.075935;0.019599;0.005059
0.082228;0.021220;0.005476;0.082228;0.021220;0.005476
0.087926;0.022687;0.005854;0.087926;0.022687;0.005854
0.078410;0.020229;0.005219;0.078410;0.020229;0.005219
0.039819;0.010271;0.002649;0.039819;0.010271;0.002649
0.021513;0.005548;0.001431;0.021513;0.005548;0.001431
0.038085;0.009820;0.002532;0.038085;0.009820;0.002532
0.035925;0.009262;0.002388;0.035925;0.009262;0.002388
0.028899;0.007449;0.001920;0.028899;0.007449;0.001920
0.035607;0.009177;0.002365;0.035607;0.009177;0.002365
0.051362;0.013236;0.003411;0.051362;0.013236;0.003411
0.059284;0.015275;0.003936;0.059284;0.015275;0.003936
0.058863;0.015164;0.003906;0.058863;0.015164;0.003906
0.048829;0.012577;0.003239;0.048829;0.012577;0.003239
0.014419;0.003713;0.000956;0.014419;0.003713;0.000956
0.031936;0.008223;0.002117;0.031936;0.008223;0.002117
0.029834;0.007681;0.001977;0.029834;0.007681;0.001977
0.023611;0.006078;0.001564;0.023611;0.006078;0.001564
0.008586;0.002210;0.000569;0.008586;0.002210;0.000569
0.022292;0.005736;0.001476;0.022292;0.005736;0.001476
0.024828;0.006388;0.001644;0.024828;0.006388;0.001644
0.028926;0.007441;0.001914;0.028926;0.007441;0.001914
0.043821;0.011271;0.002899;0.043821;0.011271;0.002899
0.039585;0.010180;0.002618;0.039585;0.010180;0.002618
0.023427;0.006024;0.001549;0.023427;0.006024;0.001549
0.014347;0.003688;0.000948;0.014347;0.003688;0.000948
0.030532;0.007848;0.002017;0.030532;0.007848;0.002017
0.036615;0.009410;0.002418;0.036615;0.009410;0.002418
0.020786;0.005341;0.001373;0.020786;0.005341;0.001373
0.012185;0.003130;0.000804;0.012185;0.003130;0.000804
0.015653;0.004021;0.001033;0.015653;0.004021;0.001033
0.014673;0.003769;0.000968;0.014673;0.003769;0.000968
0.021776;0.005592;0.001436;0.021776;0.005592;0.001436
0.028656;0.007358;0.001889;0.028656;0.007358;0.001889
0.015807;0.004058;0.001042;0.015807;0.004058;0.001042
